phi,beta,p10,mu[1],mu[2],mu[3],mu[4],mu[5],mu[6],mu[7],mu[8],mu[9],mu[10],mu[11],mu[12],mu[13],mu[14],mu[15],mu[16],mu[17],mu[18],mu[19],mu[20]
0.8588257,2.858825,-3.488223,0.09474048,6.74E-12,0.000172574,0.5484983,4.42E-15,4.49E-06,8.28E-05,0.02705019,0.001380841,0.8272861,4.73E-09,6.90E-21,6.474254,0.1085504,0.00020486,3.04645,0.008174956,2.230878,2.981356,0.01587847
0.8816517,3.062636,-3.547899,0.1078393,1.46E-11,7.19E-06,0.5528517,5.94E-12,1.14E-08,0.000158943,0.0522265,0.000364805,0.8281031,5.29E-05,6.46E-25,6.543844,0.08985096,8.62E-06,3.373566,0.008659597,2.887605,3.140227,0.02602597
0.8890916,3.136054,-3.318304,0.1049714,6.50E-13,1.27E-05,0.5467003,2.56E-13,2.12E-10,0.003394526,0.02813994,2.95E-05,0.8492199,0.3132653,1.05E-19,6.172534,0.0897678,0.000439572,3.374086,0.001964016,2.95866,3.142903,0.02546078
0.9943191,2.192431,-3.942128,0.08066811,5.45E-09,0.003385689,0.6331671,2.79E-11,1.06E-13,0.000288063,0.01806443,0.000110889,0.8403521,1.28E-07,3.57E-20,5.767851,0.1166427,0.2970582,2.740944,1.71E-08,1.773605,3.322275,0.08949579
0.8936931,2.317704,-4.169222,0.1236415,0.000246644,2.06E-05,0.552894,9.47E-28,0.000258101,8.50E-05,0.000240025,2.46E-06,0.6165917,4.12E-07,1.09E-17,6.543702,0.09515244,0.3789107,3.193499,5.93E-05,2.497186,3.431755,0.04336695
1.146206,2.754708,-3.740067,0.1290591,2.95E-09,3.50E-05,0.5051427,1.44E-33,9.61E-12,0.02103259,0.02479946,1.30E-07,1.055247,3.91E-06,2.90E-08,4.946235,0.1166647,0.1814463,3.700388,4.58E-05,2.733043,2.506689,0.04171111
1.064518,4.036838,-3.510089,0.07419929,1.20E-07,0.001549002,0.591803,3.22E-35,1.32E-16,1.44E-05,0.01243446,0.07975826,0.9492526,1.92E-09,9.78E-17,6.84958,0.09046629,0.2534918,3.235121,2.04E-05,2.265724,4.054253,0.02662559
0.9979532,3.552306,-3.731425,0.08379515,0.0367734,0.005938885,0.6596357,1.58E-28,2.88E-18,0.000869164,0.2772897,0.00045626,1.078266,8.90E-07,1.66E-20,6.173465,0.08624719,0.5072164,3.540003,8.87E-05,2.690639,4.168032,0.03618403
0.8282464,2.192197,-4.459414,0.1051715,1.18E-13,0.004464198,0.5175205,1.14E-21,1.83E-06,0.000506971,0.03423534,0.06297207,0.607376,4.58E-07,3.70E-21,6.430585,0.1201747,0.3973349,2.627806,2.76E-07,2.106556,2.682532,0.1237711
0.7071872,2.384275,-4.588744,0.09420878,2.60E-17,0.02569145,0.5087079,1.20E-17,0.07953915,0.001085308,0.1242725,0.00031395,0.452034,0.3326471,4.17E-09,6.72295,0.1048678,0.1706142,2.580295,8.71E-05,2.069448,2.634373,0.1930681
0.7532233,2.431783,-4.482887,0.08525291,1.85E-15,0.000935473,0.6181412,1.09E-19,4.26E-06,0.005791509,0.1927429,0.009533156,0.4393121,0.000180635,3.44E-05,6.824392,0.1042168,0.09420145,2.391317,0.07730896,2.118878,2.556776,0.1144629
0.7698779,1.787986,-4.631714,0.126537,8.29E-16,0.001108146,0.6007853,2.67E-17,9.59E-20,0.000135817,0.1361515,0.01463913,1.429819,0.001890748,0.000855063,5.137683,0.09186876,0.0523709,2.417898,6.24E-13,2.526073,3.019051,0.0531404
0.9865769,2.231052,-3.925198,0.09342513,3.66E-05,0.000269438,0.5295346,0.000104905,4.29E-24,1.94E-06,0.1343149,0.00185641,0.5211785,2.80E-05,2.42E-08,6.320666,0.1014941,0.05156131,3.066888,0.000490622,1.842523,2.821477,0.1084959
1.047926,1.666256,-4.300335,0.07693276,2.37E-05,0.000333104,0.6028412,4.81E-05,1.86E-11,0.01382958,0.08222649,0.01676302,0.7647522,0.00035974,1.95E-06,6.757417,0.08686304,0.4078394,3.043443,0.000178705,1.459189,2.802422,0.02217289
0.7955942,2.485951,-3.892572,0.07924659,0.000566143,3.63E-06,0.5839498,0.0589051,6.77E-16,0.000693193,0.104209,0.008060846,0.9332618,4.87E-05,1.02E-10,5.391101,0.1290223,0.2328339,2.763359,0.000142776,3.571542,3.796041,0.09005369
0.7563958,2.397942,-4.331646,0.1123889,0.000508372,9.03E-06,0.5667271,1.19E-14,1.70E-07,0.00141525,0.01637217,0.000179054,0.9016479,0.000944077,2.06E-14,6.585079,0.1243695,0.5538922,2.551174,6.98E-06,1.933112,3.04435,0.1508943
0.8426761,1.814045,-4.271077,0.0984761,0.002448233,3.12E-05,0.5416839,1.63E-36,3.05E-11,0.001755097,0.4078517,0.008080587,0.8195928,0.000118892,6.38E-45,7.081114,0.1012145,0.1980793,2.898284,0.000862359,1.900024,3.357765,0.1273595
0.9683984,1.894124,-4.678894,0.07233529,1.03E-05,5.93E-06,0.5337516,4.78E-27,0.06200861,0.000410563,0.004003551,0.01238728,0.7517119,5.21E-08,4.42E-17,6.242943,0.1194239,0.2112002,2.374848,0.01224855,2.26532,3.871966,0.1195893
1.025748,2.086519,-4.327753,0.07694687,0.001395549,0.02792641,0.8856783,2.17E-05,2.66E-09,0.001086864,0.00682418,0.01621224,0.5756696,1.04E-11,4.31E-12,7.154389,0.1280164,0.1771455,2.321298,3.67E-05,2.090002,3.222944,0.06983739
1.014695,1.8457,-3.901697,0.09153736,0.001220279,0.000184925,0.651961,0.000306776,1.80E-13,0.005730298,0.1996649,0.005213372,0.4528601,0.005009511,1.54E-12,6.024395,0.1278371,0.471403,2.299838,2.62E-08,2.029707,2.962974,0.05648493
0.9605982,2.621889,-4.920515,0.09809778,7.67E-09,0.008225904,0.5558902,4.97E-16,0.004747347,0.000737384,0.008303679,0.009556965,1.440311,0.01269163,4.83E-21,6.197787,0.09027347,0.2898312,3.309011,0.03341179,2.939674,3.373358,0.06421191
1.053842,1.89298,-3.331585,0.0790231,1.23E-06,3.97E-05,0.6115047,1.23E-09,1.09E-19,0.000295624,0.005920497,0.003055378,0.4611398,0.01602311,6.50E-22,6.10027,0.09478107,0.2916852,2.781438,8.25E-08,1.872709,2.976357,0.08969204
0.8373556,2.633751,-4.597388,0.07584446,9.81E-09,0.00060867,0.5791935,3.84E-08,2.39E-08,0.0019158,0.06657932,0.01686615,0.8182406,0.06467008,3.63E-11,5.84749,0.102078,0.9488348,3.613975,0.000883027,3.005848,3.463847,0.06598402
0.9214294,1.970599,-4.140595,0.08275467,4.79E-10,0.003358989,0.5374973,1.07E-12,1.33E-05,0.004609649,0.2397499,1.51E-06,0.8873802,0.02872225,3.81E-14,6.45177,0.1048044,0.8323499,2.803868,0.003116322,3.643698,2.537527,0.006376382
0.9951128,2.198684,-3.776119,0.1038543,2.94E-09,0.000188663,0.6252064,8.72E-14,7.88E-26,0.005179046,0.07198818,0.07162135,0.8126037,0.04158642,1.88E-16,5.832276,0.0954692,0.07426854,3.368188,0.001360989,1.499482,4.166789,0.3050514
0.8076599,2.903993,-3.982771,0.05964187,3.68E-14,4.10E-06,0.5377683,4.11E-10,0.00064291,7.09E-06,0.2533361,7.37E-06,0.8352554,0.00956751,9.68E-16,6.841873,0.09792274,0.1173183,2.503118,1.62E-07,3.316978,2.738989,0.004947361
0.9189378,1.732612,-4.444687,0.06300518,2.55E-13,1.05E-05,0.6101687,3.87E-13,0.01153139,6.58E-06,0.004406444,0.001265477,0.6045048,8.43E-13,2.71E-29,5.769346,0.09977688,0.2454701,3.024899,0.000912282,3.246286,3.063663,0.01415258
0.7955122,1.542156,-4.590826,0.07191471,6.24E-14,9.24E-05,0.5961305,2.51E-17,3.30E-05,0.07701485,0.02221059,0.003605979,0.7060068,1.20E-08,6.61E-18,6.160013,0.09238928,0.2926151,2.881057,0.008132915,3.343122,3.084253,0.02396227
0.8091169,2.039966,-4.663822,0.06969002,1.38E-14,0.000813681,0.6413592,1.20E-10,3.68E-07,4.63E-05,0.01196115,0.001442127,0.631793,5.37E-06,2.17E-32,6.218713,0.08909964,0.317832,2.623822,0.001210605,2.828841,3.583466,0.03254092
0.8254728,2.103998,-4.700254,0.06289471,1.21E-17,0.000418436,0.6759585,3.59E-14,2.20E-13,8.11E-05,0.03346321,0.01293067,0.5773694,6.45E-09,1.82E-27,6.240296,0.09648075,0.2569807,2.486127,0.000329114,2.848019,3.746547,0.04705203
0.85051,1.930193,-3.861038,0.07116863,2.46E-15,0.00872985,0.6230027,6.02E-20,2.48E-12,2.30E-06,0.005940614,0.001483141,0.593273,9.65E-13,2.48E-27,6.180612,0.1100324,0.2338324,2.904065,0.01239883,1.539048,3.817226,0.05420181
0.8009035,2.676533,-4.199859,0.08838207,2.24E-14,0.008033431,0.5587435,3.29E-17,6.40E-08,9.76E-06,0.001317173,0.005494201,0.6563181,3.42E-09,1.94E-31,5.920188,0.1088573,0.404691,3.136542,2.79E-08,1.565543,3.824607,0.06433933
0.9147715,1.706539,-4.965752,0.08715503,7.64E-11,5.48E-06,0.5199946,0.1084044,4.28E-06,0.00619258,0.001580754,0.01013122,1.160579,2.66E-13,2.47E-36,6.068525,0.117357,0.473685,2.679714,7.06E-09,2.872146,3.378563,0.1712368
0.919495,1.978688,-4.860156,0.08484532,2.61E-10,2.65E-06,0.5237703,1.18E-05,0.01011385,0.003145139,0.001152096,0.01103957,1.028758,7.07E-10,3.61E-37,6.358702,0.1165429,0.3217647,2.574853,7.57E-09,3.498737,3.400971,0.1727972
0.8510786,1.936509,-4.441681,0.1052998,6.13E-10,4.48E-05,0.5817461,0.007496159,0.000194924,0.003789462,5.02E-05,0.002195,1.0855,1.52E-21,6.97E-23,5.74694,0.101002,0.1464799,3.155545,3.56E-09,2.824176,3.834227,0.1199197
1.109056,2.906465,-3.170693,0.07935148,1.17E-25,7.89E-07,0.6453614,0.000154229,1.49E-37,0.000198345,0.000882448,0.006427872,0.6612456,7.90E-11,1.34E-24,6.810983,0.1041496,0.2116432,3.02443,1.55E-21,2.140224,2.927119,0.04091377
0.982234,1.826247,-4.46268,0.07218625,5.39E-14,0.02785087,0.5322864,6.51E-06,2.86E-08,0.000102238,0.03469949,0.01631066,1.113404,5.67E-25,2.48E-28,5.728422,0.09521131,0.6589136,3.204981,3.74E-05,2.298509,3.173874,0.1182966
0.7677532,3.146641,-3.411394,0.1215965,1.75E-16,2.21E-06,0.5460977,8.12E-18,3.69E-06,0.007594158,0.2073006,5.14E-05,0.7066739,1.02E-11,0.02679325,6.054419,0.1202951,0.1896883,2.93064,2.25E-05,3.786451,2.84268,0.04495655
0.7201245,2.811736,-3.305076,0.1333591,2.98E-19,1.13E-06,0.5432455,1.69E-15,2.50E-07,0.007895566,0.3022117,4.41E-06,0.6620192,9.64E-15,1.02E-11,6.428733,0.103132,0.233295,2.794713,1.39E-06,3.59935,2.399716,0.08218755
0.91162,1.842301,-5.217851,0.07741189,1.20E-17,0.000884115,0.644594,0.000913642,0.01951058,0.000555426,0.02079787,0.000148903,1.204707,2.03E-10,3.62E-12,6.747285,0.06686736,0.2144484,2.864742,7.95E-15,1.948574,3.397884,0.06899787
0.7703727,2.448185,-3.212452,0.05984845,4.93E-10,0.002473765,0.4633886,0.001057906,3.74E-06,0.005445862,0.000100975,0.007483752,0.9438765,0.00019442,6.63E-19,4.177361,0.09347522,0.1905917,3.350778,3.40E-09,2.068998,3.145347,0.05337512
0.7857397,2.633038,-3.223785,0.06061612,4.89E-10,0.01774025,0.4309831,0.002033252,0.000111524,0.01401808,1.89E-05,0.001587544,0.8948411,0.1213917,4.35E-07,4.210768,0.0901277,0.1238556,3.463789,2.69E-06,1.985428,3.408891,0.0380292
0.7643485,3.171402,-3.482781,0.0772043,7.17E-11,0.002013684,0.5834394,9.76E-13,6.07E-10,0.000583962,2.37E-06,0.007333844,0.9149711,8.23E-05,1.86E-09,4.246832,0.08934582,0.3415843,2.869641,0.02601128,1.838442,3.357662,0.06318176
0.9233656,1.594614,-3.838414,0.1045638,3.62E-06,4.11E-06,0.5516146,4.01E-08,5.86E-09,1.58E-05,7.44E-07,0.01049413,0.7283263,0.000184981,1.86E-06,5.657101,0.116923,0.1235554,2.625557,1.22E-18,2.36044,3.035565,0.05983308
1.02828,3.239385,-3.535018,0.1170179,1.29E-08,9.21E-08,0.4900568,1.01E-07,9.82E-05,0.0129872,0.0150595,0.007137466,0.7282729,0.001601127,0.001200984,5.195723,0.1094026,0.2395969,3.322968,3.21E-10,4.138964,3.071188,0.03527894
0.9575133,3.102481,-3.684278,0.1190468,1.02E-13,1.38E-05,0.6260674,8.04E-07,5.24E-06,1.90E-05,0.05099668,1.06E-06,0.7428942,6.15E-11,2.62E-39,6.067474,0.09922722,0.4769849,2.45121,1.59E-08,2.524474,3.128494,0.01382011
0.9586429,3.370529,-3.609477,0.1126779,1.55E-14,0.000303933,0.5938947,0.11407,8.08E-06,8.93E-05,0.1116224,6.59E-06,0.8655603,0.000179354,5.60E-44,5.310098,0.09324936,0.3190406,2.415285,1.28E-09,2.257386,2.971047,0.01216576
1.219002,1.894025,-4.212639,0.1713733,7.13E-23,0.000231837,0.64616,2.68E-18,2.88E-07,0.001805229,0.03460314,0.05262976,0.9401282,0.1140243,4.64E-31,5.575738,0.07354006,0.1011052,3.682196,2.78E-11,2.496415,3.560304,0.03901696
0.7981324,2.48536,-3.527156,0.05341875,8.11E-38,0.02549657,0.4805378,9.77E-20,7.18E-08,0.003665829,0.000352738,0.01265265,0.890644,6.55E-08,1.72E-38,6.555627,0.1281293,0.3841419,2.704686,5.96E-14,4.192628,2.865896,0.0927628
0.9704405,2.432887,-4.783106,0.07547748,1.54E-24,3.29E-05,0.7849713,3.76E-29,3.31E-07,0.000947927,0.01841585,0.01191063,0.730853,1.40E-16,0.05083823,6.33166,0.0959208,0.3935588,2.95638,5.02E-11,1.44629,3.901722,0.07849471
0.8852692,2.261642,-3.767197,0.0954176,2.04E-19,0.000797581,0.5807509,1.60E-25,4.82E-08,3.65E-05,0.02254933,0.000609683,0.9291469,1.05E-14,8.10E-30,6.262658,0.1079245,0.2552425,3.286912,1.71E-06,3.095371,3.265872,0.0466331
0.8665512,1.962972,-4.026645,0.1048805,8.25E-18,0.02587446,0.4570171,2.96E-32,0.00133434,4.18E-06,0.122284,8.32E-06,0.9365506,3.77E-20,4.66E-12,5.58793,0.0881711,0.4110986,3.81222,1.21E-05,2.88015,3.207752,0.08016519
0.9042691,2.082893,-3.549797,0.1036431,1.22E-16,0.000530408,0.5076129,2.66E-30,0.000420996,3.39E-05,0.007256742,0.000345887,0.6646659,2.41E-30,8.84E-27,6.037987,0.09982888,0.2892659,2.914867,0.000229207,2.995039,3.453962,0.1829861
0.9707396,3.154409,-4.241811,0.08618524,1.39E-11,3.75E-07,0.747342,4.97E-32,0.000158921,1.59E-05,0.3389163,0.000493567,0.9228625,4.70E-08,6.97E-15,7.556016,0.1033263,0.3408637,3.634585,0.002113705,1.932677,3.048848,0.02218559
0.8832509,2.265848,-3.837768,0.1060593,3.33E-13,7.32E-07,0.5973014,6.05E-25,9.38E-05,0.000829085,0.01099508,0.00331037,0.8387252,1.65E-11,4.43E-05,6.325388,0.105085,0.05874037,3.162022,2.00E-05,1.98744,3.025016,0.01855131
1.084044,2.653566,-3.317086,0.08095681,0.07508879,2.44E-08,0.5158667,9.65E-38,0.02216383,0.005018409,0.1792655,0.01306015,0.9351515,0.000833467,2.75E-06,7.438888,0.09324297,2.46E-05,3.149803,1.14E-16,2.131716,3.758012,0.1115098
0.8465144,1.977035,-3.97712,0.03634898,5.21E-18,1.08E-07,0.6162775,1.07E-33,1.57E-12,1.38E-06,0.0410547,0.006830427,0.6680762,0.006404159,0.004804313,5.887638,0.08862429,2.21E-11,2.819449,2.13E-12,2.588011,2.811418,0.01613566
1.028901,2.673666,-3.74612,0.06223484,2.01E-16,0.002092263,0.5361435,2.88E-22,0.1272979,9.37E-07,0.1696986,0.000873898,0.6538791,0.02128874,2.88E-05,6.082897,0.102072,2.56E-05,2.980895,6.91E-08,1.245514,2.562683,0.09114173
0.7882374,1.937524,-3.251363,0.1329144,1.16E-09,0.004089187,0.6381954,1.68E-18,5.95E-18,4.80E-05,0.03683149,0.000520141,1.074813,8.79E-09,7.77E-27,6.362587,0.08931717,4.71E-07,2.610245,1.06E-07,2.031015,4.020732,0.06965172
1.153686,2.278148,-3.727418,0.05718537,3.99E-19,0.006213874,0.5755595,1.02E-15,6.03E-08,1.85E-05,0.04544344,0.02926952,0.8543081,6.26E-09,4.63E-25,6.0419,0.1201445,1.648483,3.600422,6.98E-08,3.531073,2.754013,0.05877383
1.185216,2.462616,-3.837483,0.05104378,2.91E-15,0.0059056,0.570748,5.27E-13,0.000788305,2.64E-05,0.02673332,0.002861731,0.9062345,3.33E-08,4.12E-27,6.689754,0.109992,8.28E-08,3.429553,4.87E-09,3.29407,2.633277,0.08892169
0.8608322,2.62907,-3.400285,0.08989304,6.90E-07,0.002282914,0.5951583,2.55E-14,0.001461038,8.52E-07,0.0925942,2.24E-05,0.8711285,2.65E-16,1.30E-46,5.88183,0.07926326,0.000812282,2.695596,1.15E-12,1.758755,3.343365,0.06976276
0.8873444,3.064404,-2.783809,0.1041444,2.73E-11,0.004826616,0.5391818,1.73E-19,1.70E-12,0.00147675,0.001036861,0.04789754,0.5627966,0.001224128,3.15E-19,7.221462,0.07407803,3.22E-08,2.77716,1.40E-14,2.509654,3.392603,0.06407766
0.7962814,2.425653,-3.80632,0.1161219,1.04E-11,0.001269433,0.503481,5.69E-07,1.01E-05,0.000464573,8.57E-05,2.74E-06,0.4370464,4.89E-11,2.19E-11,6.930274,0.09005062,3.11E-12,3.342439,6.34E-06,1.789485,2.580567,0.01444099
0.9229744,2.700002,-3.445411,0.05091028,2.05E-15,9.09E-07,0.6992052,0.000350388,3.09E-10,4.57E-06,0.004604751,0.007646145,1.04055,9.37E-18,1.08E-11,5.214506,0.1143087,0.000967431,3.148658,1.65E-07,3.854813,3.313306,0.08481279
0.9493709,3.019267,-3.398702,0.1174808,1.05E-17,8.49E-05,0.5897791,0.008996636,6.97E-07,0.01174999,0.06995254,0.000801533,0.5997612,7.66E-06,1.68E-10,6.409864,0.0848886,0.001192946,3.029352,2.41E-06,1.376398,3.367694,0.0754617
0.8781384,2.65004,-3.860777,0.07032151,4.95E-09,0.001201553,0.5853067,0.000176301,2.99E-07,0.006287808,0.000213044,0.001059061,1.083153,7.59E-05,2.25E-16,5.900355,0.1157537,0.000230288,2.854092,4.42E-05,4.106635,3.396815,0.06810567
0.968075,2.861068,-3.294985,0.1200582,0.007793436,8.60E-05,0.5884443,0.001293353,4.35E-08,0.004824482,0.001111764,9.63E-07,0.6452403,4.31E-05,4.96E-13,6.304297,0.1005755,4.72E-06,3.481186,0.002571924,1.531193,3.020715,0.0158279
0.7654719,3.110136,-3.345056,0.07590247,2.37E-05,0.01677974,0.6977825,1.42E-10,1.20E-16,0.000455454,0.4048037,0.01929109,1.091937,6.91E-05,1.21E-12,7.386799,0.08809465,4.27E-11,2.586771,0.001307989,2.617992,3.014827,0.02424126
0.7977383,2.784043,-3.189562,0.06524996,1.21E-12,0.001405466,0.6786855,2.52E-08,8.19E-16,0.009214653,0.01329545,0.000656165,0.9298109,9.48E-08,6.78E-06,6.87839,0.110406,0.05107197,2.554398,0.007582154,2.836217,2.767202,0.01831642
1.084525,2.2083,-4.03539,0.119847,2.62E-40,0.000318098,0.5012139,3.39E-06,4.45E-05,0.005273607,0.3267923,0.00076396,0.7172198,3.43E-07,4.49E-06,5.755074,0.1081432,0.3853433,3.45139,3.49E-10,1.594273,4.015359,0.1889096
0.7926456,2.963803,-3.885519,0.0680427,4.26E-32,0.01881669,0.6458162,0.005851793,0.02415826,0.0004061,0.000327256,0.001325665,1.090144,1.80E-08,9.45E-05,6.200075,0.09811416,0.3390036,2.719344,1.78E-27,2.968375,2.504869,0.00592228
0.8733437,2.911115,-4.301753,0.07384391,3.59E-23,0.001206988,0.5797095,0.000894472,2.01E-07,0.001876796,0.000188946,1.66E-05,0.8796524,0.002370941,3.90E-28,6.367038,0.09740401,1.361192,2.244453,1.42E-33,2.026477,2.977319,0.003877546
0.8597162,2.372445,-3.758903,0.09043246,8.62E-21,0.01129088,0.5964671,1.18E-06,0.00091441,0.000148097,0.002397175,8.09E-05,0.9522708,0.00042923,3.67E-12,7.399011,0.09062327,0.7312953,2.449904,2.29E-28,2.097086,3.480889,0.006468175
0.8114167,2.22935,-3.310924,0.1117651,7.92E-10,0.000798107,0.6318788,1.54E-05,0.005883699,0.008263074,0.4816351,0.001007784,1.068027,0.000144035,8.05E-06,7.192467,0.1032758,0.1490767,2.549434,1.66E-31,3.548773,3.094098,0.01357682
0.9193157,3.364184,-3.13465,0.09977038,2.51E-08,0.000261245,0.6620063,3.13E-08,7.32E-08,0.000142667,0.004424463,6.66E-05,1.296887,0.1371235,1.78E-05,6.458217,0.1189455,8.43E-26,2.85147,2.36E-32,4.15083,2.875903,0.04628913
0.9712111,1.477549,-3.500366,0.08282943,0.000136414,0.01931211,0.5247688,1.02E-15,1.92E-14,6.60E-05,1.33E-10,8.57E-06,0.531184,3.45E-08,0.004842773,6.407664,0.08485659,3.72E-10,3.087097,0.00352545,1.574629,3.888018,0.1021562
0.9277079,3.244661,-2.945639,0.08969715,0.000607535,0.001451285,0.6024497,1.39E-07,4.03E-13,4.08E-05,4.70E-12,1.43E-06,1.161422,8.26E-08,0.000107925,5.83668,0.1282858,1.29E-11,3.46586,0.000581977,4.320598,2.977098,0.03348519
1.030061,2.84174,-3.739849,0.06832302,3.14E-07,0.008960178,0.6536791,0.000732434,0.002079239,0.02113846,1.37E-11,0.000338201,0.9322498,1.53E-10,5.97E-05,5.745861,0.1033392,0.00477733,2.695373,2.25E-05,2.686982,3.05784,0.117163
0.9227488,2.301573,-3.269666,0.05552761,6.08E-11,4.86E-05,0.5348952,0.005435208,2.70E-05,1.03E-08,2.69E-12,0.03511985,0.8832478,1.95E-24,8.74E-07,6.21736,0.1147259,0.000164357,3.055925,0.000443313,1.71218,3.536536,0.03285722
1.287902,2.441904,-3.36083,0.1025278,4.03E-07,0.00063041,0.5699685,1.36E-11,4.17E-07,0.000214643,7.02E-13,7.76E-05,0.5155701,1.12E-06,2.95E-07,6.042786,0.1238891,0.09814031,3.006924,6.11E-09,2.173068,3.389533,0.009473739
0.677821,2.809144,-4.60417,0.0709474,1.34E-05,0.009269694,0.5851075,7.26E-10,1.75E-19,4.70E-05,2.33E-12,1.12E-05,1.120344,2.52E-15,0.01034855,6.210104,0.08380979,0.3077048,3.309618,1.52E-07,1.887288,3.047149,0.2058186
1.051441,3.802748,-3.44226,0.09317942,1.10E-07,0.000234114,0.5353498,2.66E-10,0.2645621,0.000253843,7.09E-12,0.002138388,0.984309,9.52E-13,0.000171185,4.945621,0.1200168,0.2970151,3.448427,6.06E-12,2.742087,3.437887,0.04244927
0.8462486,2.343198,-3.846453,0.09214258,1.56E-07,0.000381821,0.6693627,6.52E-10,7.01E-24,5.14E-07,1.80E-11,0.002270337,0.7672127,3.29E-11,1.12E-07,7.85589,0.09298119,0.05497342,2.852302,3.85E-06,2.408175,3.357127,0.09271656
0.9441789,2.859142,-3.35595,0.1100994,2.08E-14,0.000624459,0.623114,0.01231432,4.60E-43,0.000272836,9.24E-14,0.001053605,0.8129982,8.87E-15,6.73E-19,6.966362,0.08123708,0.01049778,2.977842,2.29E-08,1.7769,3.443259,0.04515882
1.102007,2.16083,-3.538234,0.05019101,8.93E-11,0.00284642,0.5924627,0.003867055,2.78E-53,0.000110401,9.67E-10,0.001935254,0.8982865,9.42E-06,1.01E-08,6.542975,0.1213058,0.02151424,2.513221,1.76E-09,3.108693,2.848952,0.0119082
0.7300518,3.609652,-4.112726,0.1535349,3.02E-51,0.00861264,0.6443231,7.42E-26,0.144478,6.99E-05,5.43E-06,2.41E-06,0.5474005,0.02968455,1.85E-13,5.636967,0.08371062,0.2699864,4.111252,5.27E-08,1.721897,3.921705,0.1845538
1.045196,2.583486,-4.084345,0.05563828,9.03E-33,3.91E-10,0.7096733,1.45E-21,2.51E-14,4.15E-05,0.05507739,8.60E-07,0.7072912,1.07E-10,0.000620132,5.685692,0.1090911,0.5026799,2.137151,3.49E-05,2.215366,2.426612,0.01306528
0.805214,2.849732,-3.989458,0.1404507,8.36E-32,0.003028173,0.4678611,7.69E-06,0.05302354,0.000347345,0.02654891,8.71E-05,0.9015082,2.18E-12,2.24E-13,6.417159,0.09677646,0.5058197,4.154063,4.59E-14,2.054587,4.478081,0.03774277
0.8865393,2.922677,-3.996535,0.1399462,1.13E-29,0.004118717,0.5294177,5.75E-10,0.000312069,0.006044852,0.00691163,4.47E-06,0.8607515,1.20E-14,1.81E-14,6.868727,0.09824009,0.5159636,3.812637,1.85E-10,2.219252,4.260939,0.02706606
1.007729,1.694639,-4.080198,0.06592163,5.35E-23,0.002977,0.6754754,4.83E-11,0.00092767,0.005529869,4.82E-07,0.07947642,0.7929705,5.38E-07,5.91E-16,5.626581,0.1197701,0.8053807,2.589695,1.24E-06,2.310118,2.019566,0.1233142
0.9956709,1.671778,-4.126546,0.0658975,5.80E-23,0.002966751,0.6805752,2.54E-12,0.003954804,0.005540466,3.89E-07,0.08077561,0.7723242,6.95E-07,2.05E-16,5.675052,0.1186076,0.08412134,2.61129,1.07E-05,2.350803,1.993549,0.1128982
1.002476,1.675616,-4.579317,0.06218289,1.58E-22,0.008962451,0.6031185,3.56E-09,4.33E-08,0.002854793,9.56E-08,0.000163723,0.8430587,0.00702035,6.34E-11,5.324954,0.1152937,0.09719337,2.636892,0.000554224,4.223487,2.00508,0.1535902
1.03646,1.894362,-4.584147,0.07240339,9.90E-23,0.000178129,0.4707668,0.000189319,1.39E-06,0.002854794,1.13E-08,0.000566624,0.7689242,0.000150611,4.19E-07,5.70859,0.1145271,0.198965,2.647167,0.0141671,3.793927,2.733152,0.05907
0.7970182,2.569513,-3.337939,0.1190073,0.02789561,0.00347883,0.7313593,0.000508761,2.29E-06,0.002020675,1.39E-05,0.000179744,0.8961191,2.93E-08,2.83E-06,6.963013,0.09072739,0.07164596,3.391788,0.001974713,1.462909,4.272072,0.08853224
0.9391975,2.077628,-4.509041,0.06433566,3.82E-10,0.003740838,0.611293,0.000548613,7.68E-07,0.000160323,3.48E-06,7.96E-06,0.8908041,7.57E-05,3.79E-07,5.119027,0.1170128,0.2009318,2.758792,1.90E-06,3.105518,3.511973,0.0368396
1.044349,2.472275,-4.007434,0.09499818,3.50E-09,0.004149721,0.5684918,3.18E-10,3.14E-17,8.78E-05,1.95E-06,0.07237538,0.8643001,1.85E-08,3.90E-07,5.25082,0.1031914,0.7984778,2.679714,1.81E-15,1.803353,3.198056,0.01553968
0.9624672,2.304108,-3.675243,0.1355589,1.30E-09,2.02E-05,0.5967294,1.80E-12,1.03E-10,3.74E-07,7.68E-06,0.002496306,0.9539373,4.38E-11,1.81E-08,5.81813,0.1028039,0.3916405,2.348577,2.08E-20,2.029716,3.559225,0.03645685
0.9787816,2.41695,-3.714726,0.1319286,2.27E-08,1.62E-05,0.6088283,1.04E-10,8.31E-10,3.26E-07,7.35E-06,0.001830649,0.9403905,2.72E-10,8.73E-06,5.885019,0.1035912,0.3055622,2.326487,1.77E-20,2.031484,3.574846,0.04210486
